29-01-21,00:00:35,6.319090e+02
29-01-21,00:01:35,6.316180e+02
29-01-21,00:02:35,6.316880e+02
29-01-21,00:03:35,6.315240e+02
29-01-21,00:04:35,6.316980e+02
29-01-21,00:05:35,6.315200e+02
29-01-21,00:06:35,6.313660e+02
29-01-21,00:07:35,6.315020e+02
29-01-21,00:08:35,6.314210e+02
29-01-21,00:09:35,6.317120e+02
29-01-21,00:10:35,6.314070e+02
29-01-21,00:11:35,6.314380e+02
29-01-21,00:12:35,6.314270e+02
29-01-21,00:13:35,6.316860e+02
29-01-21,00:14:35,6.314030e+02
29-01-21,00:15:35,6.317020e+02
29-01-21,00:16:36,6.312990e+02
29-01-21,00:17:36,6.312730e+02
29-01-21,00:18:36,6.317060e+02
29-01-21,00:19:36,6.315280e+02
29-01-21,00:20:36,6.313950e+02
29-01-21,00:21:36,6.315450e+02
29-01-21,00:22:36,6.315170e+02
29-01-21,00:23:36,6.315020e+02
29-01-21,00:24:36,6.316720e+02
29-01-21,00:25:36,6.314930e+02
29-01-21,00:26:36,6.313590e+02
29-01-21,00:27:37,6.317710e+02
29-01-21,00:28:37,6.316510e+02
29-01-21,00:29:37,6.313240e+02
29-01-21,00:30:37,6.315670e+02
29-01-21,00:31:37,6.315330e+02
29-01-21,00:32:37,6.316680e+02
29-01-21,00:33:37,6.316550e+02
29-01-21,00:34:37,6.317860e+02
29-01-21,00:35:37,6.315630e+02
29-01-21,00:36:37,6.316450e+02
29-01-21,00:37:37,6.314930e+02
29-01-21,00:38:37,6.315410e+02
29-01-21,00:39:37,6.314640e+02
29-01-21,00:40:37,6.314450e+02
29-01-21,00:41:37,6.312640e+02
29-01-21,00:42:38,6.314280e+02
29-01-21,00:43:38,6.318310e+02
29-01-21,00:44:38,6.314770e+02
29-01-21,00:45:38,6.316470e+02
29-01-21,00:46:38,6.313970e+02
29-01-21,00:47:38,6.314730e+02
29-01-21,00:48:38,6.314150e+02
29-01-21,00:49:38,6.316300e+02
29-01-21,00:50:38,6.313060e+02
29-01-21,00:51:38,6.315020e+02
29-01-21,00:52:38,6.319060e+02
29-01-21,00:53:38,6.315950e+02
29-01-21,00:54:38,6.315790e+02
29-01-21,00:55:38,6.315460e+02
29-01-21,00:56:38,6.315700e+02
29-01-21,00:57:38,6.314860e+02
29-01-21,00:58:38,6.314170e+02
29-01-21,00:59:39,6.314180e+02
29-01-21,01:00:39,6.314030e+02
29-01-21,01:01:39,6.316270e+02
29-01-21,01:02:39,6.313910e+02
29-01-21,01:03:39,6.314990e+02
29-01-21,01:04:39,6.313480e+02
29-01-21,01:05:39,6.316980e+02
29-01-21,01:06:39,6.313330e+02
29-01-21,01:07:39,6.313300e+02
29-01-21,01:08:39,6.315750e+02
29-01-21,01:09:39,6.315720e+02
29-01-21,01:10:39,6.312610e+02
29-01-21,01:11:39,6.316410e+02
29-01-21,01:12:39,6.313410e+02
29-01-21,01:13:39,6.315100e+02
29-01-21,01:14:39,6.313860e+02
29-01-21,01:15:39,6.318480e+02
29-01-21,01:16:40,6.317610e+02
29-01-21,01:17:40,6.319680e+02
29-01-21,01:18:40,6.314760e+02
29-01-21,01:19:40,6.312240e+02
29-01-21,01:20:40,6.317760e+02
29-01-21,01:21:40,6.315340e+02
29-01-21,01:22:40,6.316720e+02
29-01-21,01:23:40,6.315670e+02
29-01-21,01:24:40,6.315180e+02
29-01-21,01:25:40,6.314060e+02
29-01-21,01:26:40,6.314240e+02
29-01-21,01:27:40,6.317360e+02
29-01-21,01:28:41,6.315290e+02
29-01-21,01:29:41,6.314150e+02
29-01-21,01:30:41,6.314120e+02
29-01-21,01:31:41,6.314710e+02
29-01-21,01:32:41,6.315350e+02
29-01-21,01:33:41,6.315890e+02
29-01-21,01:34:41,6.315770e+02
29-01-21,01:35:41,6.315270e+02
29-01-21,01:36:41,6.312910e+02
29-01-21,01:37:41,6.312920e+02
29-01-21,01:38:41,6.315590e+02
29-01-21,01:39:41,6.317130e+02
29-01-21,01:40:41,6.315270e+02
29-01-21,01:41:41,6.314470e+02
29-01-21,01:42:41,6.315730e+02
29-01-21,01:43:42,6.316360e+02
29-01-21,01:44:42,6.314270e+02
29-01-21,01:45:42,6.315260e+02
29-01-21,01:46:42,6.317330e+02
29-01-21,01:47:42,6.315120e+02
29-01-21,01:48:42,6.315990e+02
29-01-21,01:49:42,6.313170e+02
29-01-21,01:50:42,6.315780e+02
29-01-21,01:51:42,6.314800e+02
29-01-21,01:52:42,6.313670e+02
29-01-21,01:53:42,6.317040e+02
29-01-21,01:54:42,6.316010e+02
29-01-21,01:55:42,6.315100e+02
